,v,GARCH
64,0.04937697300649,0.30004137139083276
65,0.0287346368274436,0.2826321437660468
66,0.0051638265444529,0.26541621381557773
67,0.015588396462250001,0.24842933138816373
68,0.12361686414561,0.23541714186711207
69,0.021974724036787602,0.23501096577475006
70,0.11753355395498888,0.2219359194146496
71,0.20441285609615997,0.21736315201208756
72,0.31892674969600004,0.22669977259626367
73,0.3342152073199801,0.2462600128094714
74,0.6026755682081125,0.25721238246807926
75,0.21623699716641,0.28991387335371055
76,0.4695071939154024,0.2868110056101742
77,1.289083271006681,0.30528916879587675
78,0.8170635384715488,0.3927072482995526
79,0.68908377425449,0.43075185728403337
80,3.14977696207321,0.46586562574846313
81,0.5209692555240001,0.7262008897275021
82,0.32324091543184,0.7168476799655392
83,0.0825644824849296,0.6894798459884014
84,1.7253441952160165,0.6369857530992188
85,0.08662673470563999,0.7304472029617768
86,2.1937872525072097,0.6743128878986288
87,2.01994815150144,0.8262166642253955
88,0.39369187113168996,0.9473455991661897
89,0.15725079216195997,0.9044846767322298
90,0.2562878576264161,0.8428040988954526
91,0.42974894914576006,0.78961659581021
92,0.06007768655625,0.7654419201889137
93,0.12494661164929441,0.7073550436658249
94,0.31261696358656,0.6564880365677933
95,0.20246922116964003,0.6339255481808894
96,0.10028261228049001,0.602835225855765
97,0.0097826797092049,0.56458776253368
98,1.6821446694150404,0.5189283680303619
99,0.13433935876475558,0.6200144132956612
100,0.022401055018832404,0.5783384338577426
101,0.2333071321723129,0.5321291805474634
102,0.41942280353796,0.5070422843586205
103,0.48931577902321005,0.5091744707034485
104,0.008149557570010001,0.5177716739734868
105,0.033106231903392395,0.47782742665346223
106,0.1824985242263716,0.4420634200472024
107,0.6232781177641225,0.42148938291358945
108,0.024244078166010003,0.4400879474279999
109,0.06044527107844,0.40956237536602624
110,0.051170059264,0.38588889504949825
111,0.16106312013288998,0.3635263657663913
112,0.0189777211681225,0.3544754373963986
113,0.18240845627458088,0.3296650967457308
114,1.1906246461599501,0.3199404068444196
115,0.5834415393389025,0.39737702055370216
116,0.036451744667559995,0.4148936402075219
117,0.032925554116000004,0.3881521140044124
118,0.00954128472025,0.3636084862798498
119,0.19761616723216,0.33873307059388974
120,0.16370544878809,0.3356797159577735
121,0.03165449447241,0.329580068057704
122,2.7417878913902505,0.3105543108691825
123,2.27315506844196,0.5482537951396954
124,0.06469366815025,0.7196798224341049
125,0.00011135525624999999,0.6664949542760928
126,0.0682714241697601,0.6108955185310229
127,0.529483210676641,0.5648875561078894
128,0.5519461141541776,0.561614118674256
129,0.13075212282735688,0.5605744825188569
130,0.0619611664,0.5243512835882721
131,0.021435156056249998,0.48622129179145485
132,0.5475661085244101,0.45092042967654516
133,0.22572609132096,0.47068455416025434
134,0.17343385082520998,0.45763749603710496
135,1.52558242993809,0.4407190784187652
136,0.54293642770084,0.553180338354573
137,0.10865362950225,0.5626272805114899
138,2.981496343401,0.5291102808957243
139,1.0748659064547599,0.7678195722041097
140,0.21625810926736,0.8066317556095388
141,0.47924702936288993,0.7602098186089333
142,1.3728627990115985,0.7435998222850114
143,1.44490953752721,0.7959792654749961
144,0.041611271414328105,0.8495818612167624
145,1.2097275013437767,0.7785204320514595
146,0.3902159071645696,0.8133231485768824
147,1.4249021426640225,0.7742226365978313
148,0.45172721455290243,0.8281815206849149
149,0.10871671598395238,0.7928571977351823
150,1.0332395799482448,0.7324360131402319
151,0.2570914376514225,0.7563641991477758
152,0.059657891525122506,0.7115929088365082
153,0.1834598127819681,0.6552023339937202
154,0.0041708734732899995,0.6141196222203402
155,4.53365208976e-05,0.5643281226067018
156,0.6370884708823685,0.5184687078280968
157,1.5380827698886226,0.5288837632259804
158,0.03127022818921,0.6164181331718454
159,0.29767259459844003,0.5671381168580758
160,0.0005604450186384,0.5517624510903438
161,0.07111870242481,0.5070432022416913
162,0.24964492616704,0.4750640438812433
163,0.0091181510307801,0.4639249685678735
164,0.005711831536755601,0.4279530337480966
165,0.44549003646016,0.3952895628725294
166,3.8582839552522503,0.41070745439858586
167,0.0626418754232881,0.7416105391935339
168,4.864725794360276,0.6825468782391582
169,0.01947769140625,1.04841523673019
170,0.04602252021796001,0.9585861816678171
171,2.17254803236e-05,0.8803589730115042
172,0.00606661843225,0.8039862154729737
173,1.26297633721284,0.7361204628939845
174,0.27092607963136,0.7955763155352109
175,0.23967888281401,0.7555455435607668
176,0.41964500842801694,0.7163441591290485
177,0.23512316102500003,0.6891012243656149
178,0.25113719026881,0.6490026493127452
179,0.41372244879876,0.6212077285951111
180,0.57641819712841,0.6117671223419177
181,1.4089872798592902,0.6187332328947681
182,0.41633207664399996,0.7031435238742273
183,0.3499077409,0.686038318257303
184,0.06165452879089,0.6558320284624201
185,0.36852439325641007,0.6084973882856088
186,0.8534800499712255,0.5959521261030363
187,0.26176168573478015,0.617508100344117
188,1.300963797604,0.5865378373452284
189,0.29333088496009,0.6639868989406801
190,0.0031009784861449003,0.6388366073236235
191,0.07068390045651358,0.5857090387666998
192,0.15504973330860253,0.5423190230184118
193,1.0819878091561452,0.5098225421481213
194,1.2010637046674704,0.5594817702716717
195,0.034270388138116906,0.6146883626449098
196,0.0048064991483664,0.5657872726279479
197,0.00022473607743999998,0.5197728034832034
198,0.0019600719652899997,0.4783871554381539
199,0.3263174111391601,0.4407356155644385
200,0.10509021512996411,0.43223970935050177
201,0.18448150307161,0.40636334500120447
202,0.12498643056964001,0.39548644574113795
203,0.25721892377300254,0.379756212171465
204,0.00071792379481,0.37137266064841845
205,0.41674616425744,0.34444931022005515
206,0.71772987947236,0.3620305360756788
207,0.78210976627809,0.4064866848678534
208,0.5838452951452899,0.4527183437201053
209,0.38575253966404005,0.4757515801282311
210,2.0065433589300103,0.4776815624522671
211,0.06877815708481,0.6312336337321781
212,0.09628540734121,0.5870162982747726
213,1.32777938830761,0.5498911459082867
214,0.0186148230268225,0.6333812203543151
215,0.4119704468885776,0.581607599542264
216,0.03432263853769,0.5667290967818059
217,0.46412281774336006,0.5250894396871412
218,0.43520936761599993,0.5297480659387266
219,0.0004398205896100001,0.5311963508867975
220,0.14364388041444,0.48876905731831344
221,0.24272914830025,0.46589161462192463
222,0.33037078388520996,0.4549654325900719
223,5.394785244623289,0.453580397358024
224,1.1712499110490002,0.9214527211573181
225,0.14107265569296,0.9544400129865425
226,0.36986126150883997,0.8863266815771401
227,0.1695869901645481,0.8470738313346382
228,0.46424095671529003,0.7863238239797635
229,0.0826825468412329,0.765760696892537
230,0.46119799816336005,0.7059077145446389
231,0.25198246466010255,0.692821820600467
232,0.0008443906105600001,0.6537633007443815
233,0.293240661289,0.5995908622046289
234,0.24468732841744,0.580651953524149
235,1.31498441794729,0.558831550317053
236,0.15329300020225,0.6402646980947277
237,1.0990986744140647,0.6037130052718291
238,0.8065918006927937,0.6457883267843895
239,0.34670699041489,0.6584842221946662
240,0.9277925372272144,0.6390137705656456
241,0.7124015803093225,0.6628332882273389
242,0.16130922734224,0.6657712099218349
243,0.00974672435025,0.6275503644847136
244,0.037680873927984394,0.5772063446872018
245,0.01118754674944,0.5321695601541347
246,0.08422335900301209,0.4912183779904529
247,0.9330629765184224,0.4580039155122277
248,1.8157724200360001,0.49976341075697306
249,0.05530443504410249,0.6143939631055899
250,0.6878346921640001,0.5670636983018569
251,0.30704010854400005,0.5888929182243445
252,0.11063060949924002,0.5723210955410534
253,0.12639319053124,0.5380672031869981
254,0.50303215810576,0.5087058069351328
255,3.179738045124,0.5186542899937067
256,2.5474008201524097,0.7766523523791896
257,3.1401636833704902,0.9513761983699093
258,0.09225823059216001,1.1639290787008023
259,0.0013478076562500002,1.0706693897251833
260,0.1613120146886889,0.9758067658486586
261,1.576201079164141,0.9019480394917391
262,0.0513508094954089,0.956777090630385
263,0.05468613118243559,0.8760796247281863
264,1.82697610498624,0.8034263262427912
265,2.622249080896,0.9088601581729667
266,0.35673109453809004,1.0777290508167543
267,0.28902031875720996,1.01872702462934
268,0.2756525631890625,0.9588947981236233
269,0.28131036976900003,0.896107303658704
270,0.112844933776,0.8473726219575537
271,0.0018117707120100003,0.7867742576798022
272,0.42724134084174004,0.7199370312323488
273,0.8928521300667609,0.6929907831079128
274,0.03452249468529,0.7085751830555362
275,0.48636982856483996,0.6532562394555017
276,0.57192132252304,0.6476557424031181
277,0.13682601,0.65072873797379
278,0.0395102443769856,0.6115279871707774
279,0.18782065133584,0.5633080169482387
280,1.05445521956889,0.5376001578961478
281,0.06049705948225,0.5967387443886696
282,0.6587354652750401,0.554991033712144
283,0.72498532364449,0.5752363862438318
284,0.0532825627656256,0.5997832640072115
285,0.31303729584696965,0.5537126651914032
286,0.00650124527809,0.5331896680770273
287,0.54470850310969,0.4915391848095521
288,0.25121419068979833,0.5071084680207699
289,1.9046493465613155,0.4859244187128164
290,0.21569127726306253,0.6096762904082047
291,0.757892351248217,0.5756420336027406
292,0.4501851611113921,0.5909165421312431
293,0.2107262414685184,0.578379063612167
294,0.021454574086439995,0.5469581695508768
295,0.000492662416,0.5057928620407935
296,1.30042891213225,0.4658327682640034
297,0.79499656722564,0.5548910133619305
298,0.68199403273849,0.588001695255508
299,12.709501645505439,0.6072567351196303
300,2.42871746741649,1.7287729047750542
301,0.032743734875290004,1.8005598433625405
302,1.4148231799395599,1.6395696764041108
303,0.230867757169,1.6259195556163475
304,1.78419840897321,1.5017884401479094
305,0.06949355889801612,1.5357956929764895
306,13.21530939119689,1.4005439545231202
307,0.7743984512007744,2.440036328638051
308,0.61942897085161,2.2766480011794257
309,0.00465081716961,2.1268768163564387
310,0.8263816111825156,1.9310347183667487
311,0.96680199746881,1.821293907518988
312,0.30201058811400994,1.7482245318854357
313,0.788756903488817,1.6191852443874275
314,0.6570377154126769,1.536321552435237
315,2.469543198772681,1.4501319542708864
316,1.7678971891667028,1.5303390817770115
317,0.09832495333761002,1.541233808081528
318,0.34715298696961,1.4121464526752259
319,0.33239906344835995,1.3199215377104372
320,0.73674103223044,1.235184495757232
321,1.4963526971646015,1.1970949079653277
322,2.4742966906854726,1.2164423100136934
323,0.5204891790444096,1.3196398596116643
324,0.1533354602757184,1.2426966010446787
325,0.6258102244316224,1.1424104587714912
326,0.21980512264576407,1.0915911821386568
327,0.5344877629168899,1.011347820585325
328,0.31249061487395996,0.9757369460691032
329,0.18711220238350237,0.9223255298031054
330,3.54534780860836,0.8557403216496885
331,1.92532108852836,1.1148582187702831
332,0.29066472595155607,1.1993340965161583
333,0.9303794081455329,1.1145761444920288
334,0.015934346148942402,1.0926841691942666
335,0.10085349953535999,0.9963763474476804
336,2.443288081238285,0.9201740186989203
337,0.0030328480836899997,1.0492620809491573
338,0.13394858494261688,0.957269495359837
339,0.0143460146925225,0.8829860776732392
340,0.032381498641959994,0.8068358101081374
341,0.06629960666641001,0.7417911621500298
342,0.0027349626117969,0.6866375901858307
343,0.32945123810526494,0.6288838590041829
344,0.5647234829463397,0.6024776701254447
345,0.13690185000625002,0.5985827230047288
346,0.85993406667169,0.5644264001647078
347,0.05167947449344001,0.602725445227656
348,0.212569868809,0.5594722476497407
349,0.38854477688896005,0.5365629739888264
350,0.05576408319364,0.5328868108795513
351,8.155354249e-07,0.4968102485868705
352,0.054397445702760006,0.4575097795940555
353,0.04803500672721,0.4285701172404427
354,0.33048609459264006,0.401752333104827
355,1.04151475044369,0.4055183412525535
356,0.510956195344,0.4762030782392731
357,0.83678896778689,0.4900451111121995
358,0.49211420363259034,0.5333523694547333
359,3.5487708599457854,0.5299400608454111
360,0.45521166978293764,0.7941481700536897
361,0.0027602340886848996,0.7624070978973804
362,0.00036476416144,0.6973352471729023
363,0.0045522427314961,0.6388403073782716
364,0.13498393568256,0.585759773981583
365,0.07436903694519689,0.5526506420901827
366,0.1406614823658496,0.5127376544064665
367,0.62575725472324,0.48193346218941907
368,0.0154915934789529,0.5061155893501953
369,0.6278842258809316,0.4664378920140715
370,0.00819664054609,0.48108958825252746
371,0.06462109716624001,0.4446946099810901
372,0.2734958114267929,0.4180634211613878
373,0.38017175961249,0.40733571521535883
374,0.038045875664390404,0.40660163136190974
375,0.25431788484035994,0.37807008554481863
376,0.046233127357210003,0.3767542169373098
377,0.26371799081103997,0.3547495006058484
378,0.8784704790283536,0.35659939529974805
379,4.05685057640625,0.40343345922386986
380,1.242769162891625,0.7247592067201081
381,0.7657715520123876,0.7676289898000304
382,1.1281533605710097,0.7650378034268096
383,0.023685600907612903,0.7940533078113451
384,1.050920364256165,0.72709369776315
385,0.90865793752496,0.7530711068969528
386,0.0417262329,0.7642187226408101
387,1.7065161e-07,0.7043056098341202
388,0.49229546206129005,0.6449721189719048
389,8.432151369122558,0.6307937225765059
390,1.5847747504538567,1.3184460193420517
391,1.5262519518064896,1.333793969659317
392,0.36061550286129,1.360054084153239
393,0.24081930913423363,1.2741551550193593
394,0.48773406569615996,1.1780176872353867
395,1.5073706763750623,1.1119633277128278
396,1.7297190018763524,1.1404955348818775
397,3.249114001e-05,1.1857049725311635
398,2.7259717160728902,1.0799127674709237
399,1.836173456800848,1.2418384760454009
400,4.997035066944009,1.2865772854832467
401,0.60311299621225,1.6058227998105306
402,1.57227473965444,1.519302225969464
403,0.00256502744521,1.5319254233828814
404,0.9537818975650564,1.393238115222722
405,0.5655724039884304,1.3464549207167906
406,0.1162196281,1.2707706522876039
407,0.00059968173456,1.1696153125218256
408,0.005248317145372901,1.065214492881903
409,0.4571536700659601,0.9709773631587129
410,0.8857796985856901,0.9319021075973414
411,1.42147723095184,0.937135041626723
412,0.42447492250276003,0.9919540358476588
413,0.4620221876061796,0.9477310502321277
414,6.185535688714639,0.901733763120764
415,1.7417618912333925,1.3635549177372983
416,0.00505124339841,1.388272431871222
417,0.0803962529018289,1.2638297265724112
418,0.357097075776,1.1556896806236638
419,0.51609597376324,1.089192496532402
420,0.018893071547284902,1.0443139046372316
421,0.046153604589209994,0.9528655738794299
422,0.11870181667968999,0.8752049124258434
423,0.44147931760880993,0.8125073788399052
424,0.19246093639368997,0.7872425274880038
425,4.281741265552134,0.7403606857815169
426,0.18814177778479688,1.0490339104793418
427,0.058500226171240004,0.970294182154392
428,0.16167210597409,0.8922551015312675
429,2.0618283382862397,0.8321937618937082
430,0.054402763536,0.9566262226262269
431,0.8401363115102499,0.8794767126669479
432,3.76226656212969,0.8854830208308221
433,1.86066050203609,1.1616931301679783
434,0.36970814211769,1.2356471759512666
435,4.65784105249024,1.162638232474748
436,0.81027380313441,1.4943942589794834
437,0.40562161158648996,1.438195113051859
438,0.11695093596480999,1.3490650468376217
439,1.3709962953381603,1.2404206750346254
440,0.010940421536460899,1.2446487574971268
441,0.26072379756544006,1.1333653527095515
442,1.2998388637746576,1.0597168224030162
443,0.7095467668690801,1.0752001144270253
444,1.2355222831402501,1.0380614340974126
445,3.6866234913872398,1.0657893637101756
446,0.028331023183968396,1.317622607507223
447,0.18125488819216,1.200407456422551
448,0.65993543096881,1.1064820002224418
449,0.37123978773024996,1.0735714661797042
450,0.8970825902229136,1.0163647069332886
451,1.1937592232785519,1.0010796196994793
452,0.0066391142501776,1.0129964972002963
453,0.029274487962452102,0.9238645943920522
454,0.08530448184387611,0.8447485148693563
455,0.35194413870144003,0.7774703917879897
456,0.83571922165824,0.7470105956707412
457,0.20103287701561,0.7653965510578205
458,1.0859824141830399,0.7214663801059046
459,0.005970127475560001,0.7657963291633368
460,2.222767394120729,0.70160628672068
461,0.5025974690903882,0.8324298531095606
462,0.10859463436900002,0.8010219832953073
463,0.47423579244484004,0.7444721260971083
464,0.8667771994756901,0.7289046021097368
465,0.01145043384489,0.7519596957768522
466,0.1848163744575625,0.6898111163329091
467,0.2029518447731329,0.6454966338268411
468,1.8684350200304098,0.6069521716035687
469,0.0452647793821441,0.7158411702826843
470,0.17469733261761,0.6579653364176803
471,0.022753731323559998,0.6218216281987542
472,0.31267612145025003,0.5735732719558158
473,0.04191052406436,0.5511016236058937
474,0.3067063689679929,0.5117936250334901
475,0.018109900403380903,0.49478898056424436
476,0.0094922677951929,0.45636985627594956
477,0.0018958273892099998,0.4211476811670326
478,0.027332355625,0.3896413730117717
479,1.66970718541225,0.3643351898921967
480,1.0850888889760002,0.49757657035762315
481,0.0008601697108225001,0.5634487512737538
482,0.10290558252099999,0.5175876697544596
483,0.0114534794580649,0.487840104861131
484,0.34397121215854815,0.4496870790348576
485,0.017511784690410002,0.44181062424383466
486,0.006279072688359999,0.4084706948467246
487,0.30273093405801005,0.3788371216250842
488,0.00023754207376,0.38213862977733637
489,0.022976617664160003,0.3540514128012396
490,0.0039839033841489,0.3316927074560871
491,0.7578642669160001,0.30825960226265875
492,0.12416980384056958,0.34935856348369293
493,0.29466336666732157,0.3330087150803223
494,0.25237900288515697,0.33226487124052007
495,0.0135221198256225,0.3280660542766431
496,0.030958965542560005,0.3054667714226651
497,0.00782717092369,0.2886935008637799
498,0.06944790278208998,0.2708344052022686
499,0.31680417503295993,0.2614980001562953
500,2.1593782300132895,0.27749226345980327
501,0.00242978999041,0.4645397028697163
502,0.00966450218724,0.4289310027185282
503,0.10844033408784,0.3977615538781269
504,0.00456275932324,0.38014765303116244
505,0.0121758490942929,0.35301221448464004
506,0.01244828886961,0.32792401877630695
507,0.00389644366225,0.3052750015952912
508,1.0478446843561227,0.28527520898653846
509,1.645795898868493,0.3536617836028182
510,0.2261079816960969,0.4675328520889292
511,0.006657208772558401,0.4480893640619317
512,0.27770895328176043,0.41352353663919467
513,0.12489509402500001,0.40358588062597645
514,0.5965707099240101,0.3870641577694523
515,0.8949335578461183,0.41764536645328965
516,0.2140413398218404,0.46000571101782883
517,0.05433509718121,0.4402921690473901
518,0.39037429024036,0.41300901133667317
519,0.0750255212479369,0.4214424933581832
520,1.1871530005815598,0.3942537944961844
521,0.31887652405374095,0.4642105518218782
522,0.16510187472529,0.4528225135030227
523,0.0017178562958209001,0.42978818106940936
524,0.6386714741621776,0.3968290652111065
525,0.35665548420096005,0.4191292198507815
526,0.10698440097409001,0.4152724150499739
527,0.018665024399999997,0.39582009326566303
528,0.0032494069927449004,0.36893204527700935
529,1.42529955065281,0.3418790183119387
530,1.0088392472180099,0.4545507567932157
531,0.1876261041957241,0.5174381754510439
532,0.3414136184972101,0.4900037867748791
533,0.19680065633284002,0.47801789888626367
534,0.0409435840099441,0.4614307598579067
535,0.04111011718969,0.42781285573823485
536,2.15093462584225,0.4003274017121195
537,0.66862151517184,0.5747281396001926
538,0.05691449976975999,0.5940016291523246
539,0.01098452821041,0.5521428164251978
540,0.0710574483499609,0.5092372471140519
541,0.5472259494977284,0.4732624746374361
542,0.0020383915671025,0.4803537198021003
543,0.010009862430489999,0.4425130842756114
544,0.40013443081923994,0.408657464886528
545,1.39917102766336,0.41844649583437193
546,0.42510400000000004,0.5212881475789017
547,0.48268992912920994,0.522587641377424
548,0.87654327787321,0.5292580169197694
549,0.0437839261802881,0.5725150954077464
550,0.0010880300160900002,0.528374653262129
551,0.04105490492401,0.48636348854565464
552,0.10161516082996891,0.45321659644871787
553,0.8254247984763663,0.42503893635916834
554,0.03868738881921,0.46068196197303296
555,0.6273245102592401,0.426972968611794
556,0.021345297660089996,0.45661217142030786
557,0.06129411344919039,0.42416101823137
558,0.35810394713533694,0.3956579151232699
559,0.39652100691673964,0.39419028655619603
560,0.25923405853910886,0.3961074662749112
561,0.02815878651364,0.38631221112207914
562,0.0032253312640000004,0.3614197062527986
563,1.11828658058649,0.3358964010491886
564,0.32539802870689,0.4204915310541891
565,0.006126740802249999,0.42195714340874
566,0.09019716586626489,0.3910003035255928
567,0.037792759692960004,0.3679331368591882
568,0.03980547707161,0.3458731950586336
569,1.0441935064809371,0.3261617770587237
570,0.15641291751593292,0.39028241828366333
571,0.06507269374224998,0.3725820844937309
572,0.0025141309120321003,0.352963363130653
573,0.020900658384359998,0.3274350854989062
574,0.33093046452211355,0.3074104028507069
575,0.0316231674673216,0.312180104617265
576,0.0015859270816899998,0.2923116765177539
577,0.0236999220458841,0.27319554461977646
578,0.029762667345959996,0.25654733132178154
579,0.023204127287580097,0.24192239091292794
580,0.0585694596472384,0.22826165419839792
581,0.18009849473881692,0.21847447019872174
582,0.25416825096704043,0.21930074535718563
583,0.024197753136312897,0.2261620733894805
584,0.0096122670983089,0.2140903948207947
585,0.0007323513027601001,0.20227682996824692
586,0.08903402596448999,0.19130641989533753
587,0.33364538425820245,0.19166509913344526
588,1.1626446491652,0.20784297683279224
589,1.3262882329209744,0.2936752263321664
590,0.00029455827129,0.3854552207066524
591,0.14815624697449,0.3570651925226295
592,0.12202390348863999,0.3473580282426195
593,0.5260821393510401,0.3359795482208476
594,0.6792598482197284,0.3648045489124995
595,1.8068358681774024,0.3936813527675654
596,0.4656842406405721,0.5177761017744644
597,0.01533186291961,0.5136200275030987
598,0.10428251901824162,0.47496222492283235
599,0.26502652524485293,0.44489522916972013
600,0.5773344561270785,0.4308698096029903
601,0.6669625146779529,0.44462893551091026
602,0.5134069148551561,0.46473943412362057
603,0.3531821611415161,0.4697684681003283
604,0.09338237557609,0.46072775094085705
605,0.2108234701377289,0.4355057895895852
606,0.0040565460286404,0.41789325838207714
607,0.2660685495639889,0.38613640490936424
608,0.36149031921242253,0.37787340102669675
609,0.11476673900175999,0.3784090088999818
610,0.02954730658489,0.3633020468704966
611,0.07469037566116,0.3407863142622053
612,0.615618516997232,0.32523513889612
613,0.3092795981119744,0.35247473353817094
614,0.9482391333860041,0.35107458376740985
615,0.12291707139399609,0.404475787663839
616,11.82063956658649,0.38270173089858395
617,9.152025931115402,1.4448457893586468
618,10.51070989050625,2.1179299510413263
619,2.241126396277424,2.846998202910565
620,3.210538496021954,2.772207328452049
621,1.5805110818387642,2.7899796208539507
622,0.20778226522596,2.662817410323123
623,0.1323547255986921,2.4298147748894863
624,0.5750992877760601,2.213167723847243
625,0.5311348641000001,2.054580863779016
626,0.5042247689193796,1.9178838832389844
627,2.1837970204990564,1.7817690105926225
628,0.0113243586710409,1.804836460807482
629,0.022586233466608898,1.6394654173939132
630,0.7297993244893849,1.4907726391225564
631,4.069036521e-07,1.415235105625056
632,0.7252499477145664,1.2872244402572064
633,0.055151709032880095,1.2309565384081051
634,0.9590508181699601,1.1240600955763183
635,8.403870517249,1.1176105514797703
636,0.42796884759715836,1.7968036821696332
637,1.535508311046564,1.6659029341356935
638,0.32335781839935995,1.6433860889076908
639,0.7226413959172489,1.5265337877448801
640,0.06817420218361,1.4469262421233546
641,3.8759745937502497,1.3238572860889073
642,0.011675025084060901,1.5681851728164236
643,1.505810658752153,1.42569267374147
644,2.9947683454920098,1.423785102198601
645,0.11844197571600001,1.5773005553550008
646,0.33354505912896,1.4467604402991971
647,6.590719163808161,1.3498822263694392
648,1.1224476516096897,1.8407687807035567
649,1.72527541980676,1.7803952211736946
650,0.021761619331239997,1.7820198100047426
651,7.567919570619041,1.6215931319222507
652,0.00020693340363239998,2.175666420011764
653,1.8646132997112335,1.974125773633876
654,0.19532607824040998,1.9506226616941198
655,0.30227509182025,1.7916496297126658
656,1.1169336134606402,1.6584414059373391
657,0.2401990196070609,1.6151633720790632
658,0.02301753225409,1.4860359469922624
659,0.8091957437374864,1.3543417985499306
660,0.566377815373793,1.2988220245821502
661,0.1855217944762081,1.227807533451641
662,7.410627225e-05,1.1315849793672903
663,0.02106541640449,1.0310446655639747
664,1.7365820806713599,0.943076163480609
665,2.16518776288929,1.026628807498262
666,3.0327356632380194,1.141853956126978
667,1.9769140056495078,1.3014257463735268
668,0.2681389298029689,1.3527406090050154
669,2.0300994940033603,1.2512843788505144
670,0.03559218054921,1.3121059437130183
671,0.3185103364358399,1.1986077664649615
