,v,RGARCH
136,0.54293642770084,2.4924964642478806
137,0.10865362950225,2.4925164185005886
138,2.981496343401,2.492504023146773
139,1.0748659064547599,2.49252510764573
140,0.21625810926736,2.4925806808493682
141,0.47924702936288993,2.4925723003353153
142,1.3728627990115985,2.4926078944232692
143,1.44490953752721,2.4925879962410087
144,0.041611271414328105,2.4925634241738557
145,1.2097275013437767,2.49254306654851
146,0.3902159071645696,2.4925299100883307
147,1.4249021426640225,2.492520520478464
148,0.45172721455290243,2.4925172352632208
149,0.10871671598395238,2.4925076213152866
150,1.0332395799482448,2.4925052179732488
151,0.2570914376514225,2.492503480689786
152,0.059657891525122506,2.4924993101258566
153,0.1834598127819681,2.4924915192953665
154,0.0041708734732899995,2.4924848723226742
155,4.53365208976e-05,2.4924832311416965
156,0.6370884708823685,2.4924793839372694
157,1.5380827698886226,2.4924755541181858
158,0.03127022818921,2.4924717236023617
159,0.29767259459844003,2.492469737178132
160,0.0005604450186384,2.4924703504475882
161,0.07111870242481,2.4924737867608093
162,0.24964492616704,2.492473004956344
163,0.0091181510307801,2.49247043680213
164,0.005711831536755601,2.4924682343599316
165,0.44549003646016,2.492475357206201
166,3.8582839552522503,2.492482155538865
167,0.0626418754232881,2.492516363992562
168,4.864725794360276,2.492536595162634
169,0.01947769140625,2.492526287949965
170,0.04602252021796001,2.492518133328385
171,2.17254803236e-05,2.492532564390867
172,0.00606661843225,2.492517330128229
173,1.26297633721284,2.4925052275585573
174,0.27092607963136,2.492501135301075
175,0.23967888281401,2.492494496112048
176,0.41964500842801694,2.492489883544257
177,0.23512316102500003,2.492488945436646
178,0.25113719026881,2.4924810095194374
179,0.41372244879876,2.4924785755284513
180,0.57641819712841,2.4924837131329722
181,1.4089872798592902,2.4924825560614097
182,0.41633207664399996,2.492494201123165
183,0.3499077409,2.492527377004389
184,0.06165452879089,2.4925169225031674
185,0.36852439325641007,2.492507227303129
186,0.8534800499712255,2.4925082583514935
187,0.26176168573478015,2.4925053615426465
188,1.300963797604,2.492494531426256
189,0.29333088496009,2.4924930344581435
190,0.0031009784861449003,2.492490623712432
191,0.07068390045651358,2.492490928532752
192,0.15504973330860253,2.492498269237096
193,1.0819878091561452,2.4924904008933146
194,1.2010637046674704,2.4924891245316854
195,0.034270388138116906,2.492483272585231
196,0.0048064991483664,2.492478153245832
197,0.00022473607743999998,2.4924761874949013
198,0.0019600719652899997,2.4924726485986297
199,0.3263174111391601,2.4924733488101394
200,0.10509021512996411,2.492471392962248
201,0.18448150307161,2.492471086441606
202,0.12498643056964001,2.4924692594399636
203,0.25721892377300254,2.492474095496751
204,0.00071792379481,2.4924719432908016
205,0.41674616425744,2.4924705655295276
206,0.71772987947236,2.4924683948467714
207,0.78210976627809,2.492466711893937
208,0.5838452951452899,2.4924695854828074
209,0.38575253966404005,2.4924746307967616
210,2.0065433589300103,2.4924743299039944
211,0.06877815708481,2.4924835389413755
212,0.09628540734121,2.4924830275524688
213,1.32777938830761,2.4924804856605562
214,0.0186148230268225,2.4924799744555144
215,0.4119704468885776,2.4924801924161155
216,0.03432263853769,2.492477417250293
217,0.46412281774336006,2.4924736703011603
218,0.43520936761599993,2.4924718810675
219,0.0004398205896100001,2.492469760750054
220,0.14364388041444,2.492474334458495
221,0.24272914830025,2.492472409327866
222,0.33037078388520996,2.492475990828033
223,5.394785244623289,2.4924842151146196
224,1.1712499110490002,2.492519306471266
225,0.14107265569296,2.492529539490599
226,0.36986126150883997,2.4925301359612866
227,0.1695869901645481,2.4925388662639323
228,0.46424095671529003,2.4925331097514762
229,0.0826825468412329,2.492532433917082
230,0.46119799816336005,2.4925224262190246
231,0.25198246466010255,2.4925162963733776
232,0.0008443906105600001,2.4925181689980107
233,0.293240661289,2.492514682268231
234,0.24468732841744,2.492554876152014
235,1.31498441794729,2.4925414529283505
236,0.15329300020225,2.4925378585837863
237,1.0990986744140647,2.4925916680878486
238,0.8065918006927937,2.492567056417176
239,0.34670699041489,2.4925531162896224
240,0.9277925372272144,2.4925559040426397
241,0.7124015803093225,2.4925461921843506
242,0.16130922734224,2.4925283292346774
243,0.00974672435025,2.492517026277615
244,0.037680873927984394,2.492516596981544
245,0.01118754674944,2.492513969327383
246,0.08422335900301209,2.4925123441249597
247,0.9330629765184224,2.492511080513889
248,1.8157724200360001,2.4925062263933793
249,0.05530443504410249,2.492506897229972
250,0.6878346921640001,2.4924997617244355
251,0.30704010854400005,2.4924980805665444
252,0.11063060949924002,2.4924915871065325
253,0.12639319053124,2.49249024232438
254,0.50303215810576,2.492489622973536
255,3.179738045124,2.4924896532432674
256,2.5474008201524097,2.4925211859025698
257,3.1401636833704902,2.492521047129142
258,0.09225823059216001,2.492539091260759
259,0.0013478076562500002,2.492551059766345
260,0.1613120146886889,2.4925415693098834
261,1.576201079164141,2.4925413891648622
262,0.0513508094954089,2.4925311177583125
263,0.05468613118243559,2.492528438405053
264,1.82697610498624,2.492517301932034
265,2.622249080896,2.49251977928581
266,0.35673109453809004,2.492541817156312
267,0.28902031875720996,2.492537599248715
268,0.2756525631890625,2.492544779206495
269,0.28131036976900003,2.492533320302277
270,0.112844933776,2.49252006650952
271,0.0018117707120100003,2.4925224865544857
272,0.42724134084174004,2.492512030506616
273,0.8928521300667609,2.492506270289027
274,0.03452249468529,2.492497621766412
275,0.48636982856483996,2.4924885786759647
276,0.57192132252304,2.492484014926478
277,0.13682601,2.4924900425109247
278,0.0395102443769856,2.492488955678091
279,0.18782065133584,2.4924910252317485
280,1.05445521956889,2.49249050713168
281,0.06049705948225,2.4924896447751164
282,0.6587354652750401,2.492497131958175
283,0.72498532364449,2.492493229185284
284,0.0532825627656256,2.4924937125988667
285,0.31303729584696965,2.492497681811674
286,0.00650124527809,2.4924967603061425
287,0.54470850310969,2.49249056604158
288,0.25121419068979833,2.49248588614143
289,1.9046493465613155,2.492496171510023
290,0.21569127726306253,2.49249558808535
291,0.757892351248217,2.4924872080389147
292,0.4501851611113921,2.492495800951657
293,0.2107262414685184,2.4924886845787353
294,0.021454574086439995,2.4924900252659854
295,0.000492662416,2.4924865018004017
296,1.30042891213225,2.492482885903825
297,0.79499656722564,2.492485630962123
298,0.68199403273849,2.492488424378931
299,12.709501645505439,2.492500769983592
300,2.42871746741649,2.4925440385771016
301,0.032743734875290004,2.492625030319706
302,1.4148231799395599,2.4926059295545637
303,0.230867757169,2.492597212246849
304,1.78419840897321,2.4926435278952543
305,0.06949355889801612,2.4926157125302133
306,13.21530939119689,2.492624590292284
307,0.7743984512007744,2.492639702605432
308,0.61942897085161,2.4926166570037878
309,0.00465081716961,2.4926111711463426
310,0.8263816111825156,2.492605991488991
311,0.96680199746881,2.4925813394558176
312,0.30201058811400994,2.492564346072433
313,0.788756903488817,2.4925687156024297
314,0.6570377154126769,2.4925574077475567
315,2.469543198772681,2.4925487419162935
316,1.7678971891667028,2.4925454615597857
317,0.09832495333761002,2.4925476354221914
318,0.34715298696961,2.4925362021319426
319,0.33239906344835995,2.492533947985664
320,0.73674103223044,2.4925249522395716
321,1.4963526971646015,2.4925141950207808
322,2.4742966906854726,2.4925170176017524
323,0.5204891790444096,2.4925311424478083
324,0.1533354602757184,2.492525596663032
325,0.6258102244316224,2.492518106381275
326,0.21980512264576407,2.4925165773305404
327,0.5344877629168899,2.49250934934524
328,0.31249061487395996,2.492508190145953
329,0.18711220238350237,2.492512058406051
330,3.54534780860836,2.492504273536793
331,1.92532108852836,2.492529912606558
332,0.29066472595155607,2.492526696961085
333,0.9303794081455329,2.4925180810054224
334,0.015934346148942402,2.4925313971043375
335,0.10085349953535999,2.492530660653324
336,2.443288081238285,2.4925369886821436
337,0.0030328480836899997,2.4925305662114017
338,0.13394858494261688,2.492517091611103
339,0.0143460146925225,2.492519007769402
340,0.032381498641959994,2.4925146667497056
341,0.06629960666641001,2.492503312495678
342,0.0027349626117969,2.492496983106645
343,0.32945123810526494,2.4924888114592285
344,0.5647234829463397,2.4924845196235856
345,0.13690185000625002,2.492490279809218
346,0.85993406667169,2.4924949368996607
347,0.05167947449344001,2.4925079064273103
348,0.212569868809,2.492512874166674
349,0.38854477688896005,2.4925055324203784
350,0.05576408319364,2.4925043553612225
351,8.155354249e-07,2.492502620284422
352,0.054397445702760006,2.4924989162682727
353,0.04803500672721,2.4925139779613663
354,0.33048609459264006,2.4925063377375785
355,1.04151475044369,2.4925020764192003
356,0.510956195344,2.4925001395101365
357,0.83678896778689,2.4924954615726476
358,0.49211420363259034,2.4925008246053326
359,3.5487708599457854,2.492521713876815
360,0.45521166978293764,2.4925140739637532
361,0.0027602340886848996,2.492502942676383
362,0.00036476416144,2.4925102667130106
363,0.0045522427314961,2.4925059858024334
364,0.13498393568256,2.492501506000088
365,0.07436903694519689,2.492493323958495
366,0.1406614823658496,2.492495516427609
367,0.62575725472324,2.4924866717260623
368,0.0154915934789529,2.492483674674683
369,0.6278842258809316,2.4924811891934606
370,0.00819664054609,2.492477324060456
371,0.06462109716624001,2.4924749760325557
372,0.2734958114267929,2.492474372102832
373,0.38017175961249,2.4924787284949272
374,0.038045875664390404,2.4924792740223842
375,0.25431788484035994,2.492480071045645
376,0.046233127357210003,2.4925057195441234
377,0.26371799081103997,2.492496065305244
378,0.8784704790283536,2.492497435406118
379,4.05685057640625,2.492496549794244
380,1.242769162891625,2.492491139366967
381,0.7657715520123876,2.492485615916991
382,1.1281533605710097,2.4924912316700953
383,0.023685600907612903,2.492490932775372
384,1.050920364256165,2.492493934062856
385,0.90865793752496,2.4924936632071386
386,0.0417262329,2.492505821424167
387,1.7065161e-07,2.4925101903390043
388,0.49229546206129005,2.4925306418565927
389,8.432151369122558,2.492526392436683
390,1.5847747504538567,2.492552791197633
391,1.5262519518064896,2.4925855330884676
392,0.36061550286129,2.4925980427487233
393,0.24081930913423363,2.492578430472935
394,0.48773406569615996,2.492565853779853
395,1.5073706763750623,2.4925906707054635
396,1.7297190018763524,2.492577794329595
397,3.249114001e-05,2.4925808094188837
398,2.7259717160728902,2.4925801399423966
399,1.836173456800848,2.4926029632811755
400,4.997035066944009,2.492617838367633
401,0.60311299621225,2.4926155313679836
402,1.57227473965444,2.4926190763912652
403,0.00256502744521,2.492619805933005
404,0.9537818975650564,2.4926008431212745
405,0.5655724039884304,2.492576707108103
406,0.1162196281,2.4925583666618127
407,0.00059968173456,2.4925651710384655
408,0.005248317145372901,2.4925498446669367
409,0.4571536700659601,2.492544164312369
410,0.8857796985856901,2.492541822057634
411,1.42147723095184,2.4925415262874857
412,0.42447492250276003,2.4925423571546386
413,0.4620221876061796,2.49253748698103
414,6.185535688714639,2.4925388480481
415,1.7417618912333925,2.492536141107125
416,0.00505124339841,2.492525200562816
417,0.0803962529018289,2.4925149444744625
418,0.357097075776,2.4925099969161915
419,0.51609597376324,2.4925189582488048
420,0.018893071547284902,2.492512695567407
421,0.046153604589209994,2.4925139105953047
422,0.11870181667968999,2.492513116607402
423,0.44147931760880993,2.492504693995285
424,0.19246093639368997,2.4925133271282762
425,4.281741265552134,2.492518919965035
426,0.18814177778479688,2.4925200872744866
427,0.058500226171240004,2.492509584740313
428,0.16167210597409,2.4925081595039686
429,2.0618283382862397,2.492507359962958
430,0.054402763536,2.4925104902933537
431,0.8401363115102499,2.492511697572057
432,3.76226656212969,2.4925156789747995
433,1.86066050203609,2.492522219824361
434,0.36970814211769,2.492559718139647
435,4.65784105249024,2.4925452315458
436,0.81027380313441,2.4925772224409415
437,0.40562161158648996,2.49259362873475
438,0.11695093596480999,2.492585537241956
439,1.3709962953381603,2.492577046140097
440,0.010940421536460899,2.49260389986284
441,0.26072379756544006,2.4925804310970943
442,1.2998388637746576,2.492566791430403
443,0.7095467668690801,2.492548577141869
444,1.2355222831402501,2.492533160196128
445,3.6866234913872398,2.492536176403804
446,0.028331023183968396,2.4925449009855245
447,0.18125488819216,2.492536176869685
448,0.65993543096881,2.492528221110386
449,0.37123978773024996,2.492519424012887
450,0.8970825902229136,2.492514794476491
451,1.1937592232785519,2.492522551924318
452,0.0066391142501776,2.4925227494917355
453,0.029274487962452102,2.4925115569786125
454,0.08530448184387611,2.492504702621125
455,0.35194413870144003,2.4925007758731246
456,0.83571922165824,2.4925044487389387
457,0.20103287701561,2.492497000845818
458,1.0859824141830399,2.492491440027261
459,0.005970127475560001,2.4924909096773975
460,2.222767394120729,2.492490967162809
461,0.5025974690903882,2.492491971520617
462,0.10859463436900002,2.4924848834210955
463,0.47423579244484004,2.4924894420459323
464,0.8667771994756901,2.492489712683056
465,0.01145043384489,2.4924919614113743
466,0.1848163744575625,2.492485616143624
467,0.2029518447731329,2.4924833434478515
468,1.8684350200304098,2.4924961506045693
469,0.0452647793821441,2.492493058672295
470,0.17469733261761,2.4924885804546717
471,0.022753731323559998,2.4924871827410615
472,0.31267612145025003,2.492486942507688
473,0.04191052406436,2.4924847324868082
474,0.3067063689679929,2.4924817255405283
475,0.018109900403380903,2.4924826164604315
476,0.0094922677951929,2.4924815966365883
477,0.0018958273892099998,2.4924756437161135
478,0.027332355625,2.4924746417220436
479,1.66970718541225,2.492472987790197
480,1.0850888889760002,2.4924845644643687
481,0.0008601697108225001,2.492483349395257
482,0.10290558252099999,2.4924773138035965
483,0.0114534794580649,2.492477742105451
484,0.34397121215854815,2.492479491672728
485,0.017511784690410002,2.4924931407044757
486,0.006279072688359999,2.4924850435588644
487,0.30273093405801005,2.4924795037515066
488,0.00023754207376,2.4924759834862638
489,0.022976617664160003,2.4924749410194513
490,0.0039839033841489,2.492485900160847
491,0.7578642669160001,2.4924813615856958
492,0.12416980384056958,2.4924747450465845
493,0.29466336666732157,2.492469584028159
494,0.25237900288515697,2.4924659147778483
495,0.0135221198256225,2.492463025363029
496,0.030958965542560005,2.492461845574912
497,0.00782717092369,2.4924592077918075
498,0.06944790278208998,2.492457240463275
499,0.31680417503295993,2.4924599314384683
500,2.1593782300132895,2.492470271030665
501,0.00242978999041,2.492495667616116
502,0.00966450218724,2.4924919482723342
503,0.10844033408784,2.492483426977559
504,0.00456275932324,2.492483141844977
505,0.0121758490942929,2.4924847597007473
506,0.01244828886961,2.4924783048156165
507,0.00389644366225,2.4924740857613523
508,1.0478446843561227,2.492477716405817
509,1.645795898868493,2.49247480878052
510,0.2261079816960969,2.4924814288342514
511,0.006657208772558401,2.492475728120305
512,0.27770895328176043,2.492476219431883
513,0.12489509402500001,2.492474954389671
514,0.5965707099240101,2.4924732945802215
515,0.8949335578461183,2.492473470445017
516,0.2140413398218404,2.4924738572462144
517,0.05433509718121,2.49247249455331
518,0.39037429024036,2.49247223860055
519,0.0750255212479369,2.492476799144234
520,1.1871530005815598,2.4924763450690866
521,0.31887652405374095,2.492473529218706
522,0.16510187472529,2.492476126283675
523,0.0017178562958209001,2.4924759115597017
524,0.6386714741621776,2.492473039164417
525,0.35665548420096005,2.4924737466086824
526,0.10698440097409001,2.4924709105026515
527,0.018665024399999997,2.49246993288798
528,0.0032494069927449004,2.4924681676241978
529,1.42529955065281,2.4924701914066545
530,1.0088392472180099,2.492474618896946
531,0.1876261041957241,2.4924714300098674
532,0.3414136184972101,2.492468661222599
533,0.19680065633284002,2.4924663718238538
534,0.0409435840099441,2.4924677753707734
535,0.04111011718969,2.4924708089996805
536,2.15093462584225,2.492474035287819
537,0.66862151517184,2.492488295319193
538,0.05691449976975999,2.492483223082906
539,0.01098452821041,2.4924849986133646
540,0.0710574483499609,2.492482300332679
541,0.5472259494977284,2.492480531806403
542,0.0020383915671025,2.4924760168474913
543,0.010009862430489999,2.492473311730688
544,0.40013443081923994,2.492473716482547
545,1.39917102766336,2.4924719323242233
546,0.42510400000000004,2.49247080372797
547,0.48268992912920994,2.492466187719065
548,0.87654327787321,2.492469473582472
549,0.0437839261802881,2.4924665531695673
550,0.0010880300160900002,2.4924643900912473
551,0.04105490492401,2.4924613333337273
552,0.10161516082996891,2.49246106622727
553,0.8254247984763663,2.4924631922629135
554,0.03868738881921,2.4924606275208756
555,0.6273245102592401,2.492458660188986
556,0.021345297660089996,2.492460160130382
557,0.06129411344919039,2.492458404632051
558,0.35810394713533694,2.4924588675066515
559,0.39652100691673964,2.492459526165272
560,0.25923405853910886,2.492476515331146
561,0.02815878651364,2.4924795181247363
562,0.0032253312640000004,2.4924765468597605
563,1.11828658058649,2.4924752583949985
564,0.32539802870689,2.4924752067298406
565,0.006126740802249999,2.4924819051293907
566,0.09019716586626489,2.492477268939604
567,0.037792759692960004,2.4924746852692046
568,0.03980547707161,2.492478018947756
569,1.0441935064809371,2.492475790180913
570,0.15641291751593292,2.492479013975422
571,0.06507269374224998,2.4924737638050187
572,0.0025141309120321003,2.492473974382017
573,0.020900658384359998,2.492489468408814
574,0.33093046452211355,2.492491026356197
575,0.0316231674673216,2.49248562770338
576,0.0015859270816899998,2.4924866788145956
577,0.0236999220458841,2.4924808334579014
578,0.029762667345959996,2.4924801058403894
579,0.023204127287580097,2.4924749372775183
580,0.0585694596472384,2.4924713636998628
581,0.18009849473881692,2.4924712810383096
582,0.25416825096704043,2.4924714186373795
583,0.024197753136312897,2.4924681583349253
584,0.0096122670983089,2.492467453361381
585,0.0007323513027601001,2.492464612247574
586,0.08903402596448999,2.4924673199413374
587,0.33364538425820245,2.4924653195144675
588,1.1626446491652,2.492465398754728
589,1.3262882329209744,2.4924645757702324
590,0.00029455827129,2.4924654172325194
591,0.14815624697449,2.4924679602137836
592,0.12202390348863999,2.492467005283524
593,0.5260821393510401,2.4924688166311806
594,0.6792598482197284,2.4924736851944855
595,1.8068358681774024,2.492474318549983
596,0.4656842406405721,2.4924766960063587
597,0.01533186291961,2.4924762630348325
598,0.10428251901824162,2.4924825274263274
599,0.26502652524485293,2.492485897775978
600,0.5773344561270785,2.4924829138391815
601,0.6669625146779529,2.4924892713016384
602,0.5134069148551561,2.4924892573307766
603,0.3531821611415161,2.4925184163138567
604,0.09338237557609,2.492509054546681
605,0.2108234701377289,2.492516695221804
606,0.0040565460286404,2.492506697932608
607,0.2660685495639889,2.4925001551476806
608,0.36149031921242253,2.4925037516768422
609,0.11476673900175999,2.492502183697609
610,0.02954730658489,2.492512880269675
611,0.07469037566116,2.4925005698033216
612,0.615618516997232,2.49249708200087
613,0.3092795981119744,2.4925075646147423
614,0.9482391333860041,2.4925027327131875
615,0.12291707139399609,2.4925391172967677
616,11.82063956658649,2.4926109486713384
617,9.152025931115402,2.4926349366993943
618,10.51070989050625,2.4926641605013184
619,2.241126396277424,2.4926889268525785
620,3.210538496021954,2.4927171022770387
621,1.5805110818387642,2.4927152692760135
622,0.20778226522596,2.4927046142513736
623,0.1323547255986921,2.4926640963165165
624,0.5750992877760601,2.4926442673278335
625,0.5311348641000001,2.4926377581058277
626,0.5042247689193796,2.4926183203533254
627,2.1837970204990564,2.4925931064857796
628,0.0113243586710409,2.492586750079986
629,0.022586233466608898,2.492585219455789
630,0.7297993244893849,2.492577242193334
631,4.069036521e-07,2.492564385749113
632,0.7252499477145664,2.49256564031237
633,0.055151709032880095,2.492685065883335
634,0.9590508181699601,2.4926903022059355
635,8.403870517249,2.49266485399434
636,0.42796884759715836,2.4926895307352623
637,1.535508311046564,2.492682018696916
638,0.32335781839935995,2.4926593213714776
639,0.7226413959172489,2.4926468777396225
640,0.06817420218361,2.4926245441613535
641,3.8759745937502497,2.492609325121876
642,0.011675025084060901,2.4926138408298346
643,1.505810658752153,2.4926891500569806
644,2.9947683454920098,2.4926718434252937
645,0.11844197571600001,2.492660181187569
646,0.33354505912896,2.492760840303949
647,6.590719163808161,2.492775852357911
648,1.1224476516096897,2.492814773923513
649,1.72527541980676,2.4928167429929164
650,0.021761619331239997,2.4928414689054725
651,7.567919570619041,2.492786341660081
652,0.00020693340363239998,2.4927638370073666
653,1.8646132997112335,2.4927783811366795
654,0.19532607824040998,2.4927237686485237
655,0.30227509182025,2.49268021307822
656,1.1169336134606402,2.492664318231148
657,0.2401990196070609,2.492666675447993
658,0.02301753225409,2.492633295820061
659,0.8091957437374864,2.4926434589938835
660,0.566377815373793,2.492633454927634
661,0.1855217944762081,2.4926074101537776
662,7.410627225e-05,2.492580129351674
663,0.02106541640449,2.492562889732332
664,1.7365820806713599,2.49254300458132
665,2.16518776288929,2.492541807423796
666,3.0327356632380194,2.4925286471543515
667,1.9769140056495078,2.4925337676646873
668,0.2681389298029689,2.492533498984884
669,2.0300994940033603,2.4925530157285287
670,0.03559218054921,2.4925450815381374
671,0.3185103364358399,2.4925318904236082
